"country","state","city","zip_from","zip_to","weight_from","weight_to","price_from","price_to","qty_from","qty_to","frpp","name_delivery","shipping_type","rate","ppp","frpuw","estimated_delivery"
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"114.001",115,0,99999999,0,99999999,"91.378","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"115.001",116,0,99999999,0,99999999,"91.938","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"116.001",117,0,99999999,0,99999999,"93.422","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"117.001",118,0,99999999,0,99999999,"94.248","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"118.001",119,0,99999999,0,99999999,"95.368","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"119.001",120,0,99999999,0,99999999,"95.494","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"120.001",121,0,99999999,0,99999999,"95.928","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"121.001",122,0,99999999,0,99999999,"96.712","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"122.001",123,0,99999999,0,99999999,"97.468","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"123.001",124,0,99999999,0,99999999,"98.196","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"124.001",125,0,99999999,0,99999999,"98.938","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"125.001",126,0,99999999,0,99999999,"101.486","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"126.001",127,0,99999999,0,99999999,"101.486","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"127.001",128,0,99999999,0,99999999,"102.998","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"128.001",129,0,99999999,0,99999999,"103.012","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"129.001",130,0,99999999,0,99999999,"103.558","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"130.001",131,0,99999999,0,99999999,"104.566","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"131.001",132,0,99999999,0,99999999,"105.084","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"132.001",133,0,99999999,0,99999999,"105.42","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"133.001",134,0,99999999,0,99999999,"105.882","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"134.001",135,0,99999999,0,99999999,"107.394","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"135.001",136,0,99999999,0,99999999,"107.436","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"136.001",137,0,99999999,0,99999999,"108.15","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"137.001",138,0,99999999,0,99999999,"110.11","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"138.001",139,0,99999999,0,99999999,"110.124","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"139.001",140,0,99999999,0,99999999,"110.432","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"140.001",141,0,99999999,0,99999999,"110.978","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"141.001",142,0,99999999,0,99999999,"111.706","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"142.001",143,0,99999999,0,99999999,"112.476","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"143.001",144,0,99999999,0,99999999,"113.232","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"144.001",145,0,99999999,0,99999999,"113.988","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"145.001",146,0,99999999,0,99999999,"114.716","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"146.001",147,0,99999999,0,99999999,"115.5","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"147.001",148,0,99999999,0,99999999,"116.27","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"148.001",149,0,99999999,0,99999999,"117.572","Ground",,0,0,0,0
"US",0,,"59400-59499,59600-59999,79800-79999,81500-81599,82100-82199,83100-83899,84000-84799,85000-85099,85100-85199,85200-85399,85500-85799,85900-86099,86300-86599,87300-87499,87800-88099,88500-88599,88900-89199,89300-89599,89700-89899,90000-90800,91000-92899,93000-96699,97000-98699,98800-99499",,"149.001",150,0,99999999,0,99999999,"118.342","Ground",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,0,1,0,99999999,0,99999999,"17.99","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"1.001",2,0,99999999,0,99999999,"17.99","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"2.001",3,0,99999999,0,99999999,"17.99","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"3.001",4,0,99999999,0,99999999,"17.99","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"4.001",5,0,99999999,0,99999999,"17.99","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"5.001",6,0,99999999,0,99999999,"17.99","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"6.001",7,0,99999999,0,99999999,"17.99","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"7.001",8,0,99999999,0,99999999,"18.48","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"8.001",9,0,99999999,0,99999999,"19.46","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"9.001",10,0,99999999,0,99999999,"19.586","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"10.001",11,0,99999999,0,99999999,"21.294","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"11.001",12,0,99999999,0,99999999,"22.428","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"12.001",13,0,99999999,0,99999999,"24.01","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"13.001",14,0,99999999,0,99999999,"25.2","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"14.001",15,0,99999999,0,99999999,"26.152","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"15.001",16,0,99999999,0,99999999,"26.768","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"16.001",17,0,99999999,0,99999999,"27.594","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"17.001",18,0,99999999,0,99999999,"28.518","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"18.001",19,0,99999999,0,99999999,"29.638","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"19.001",20,0,99999999,0,99999999,"30.674","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"20.001",21,0,99999999,0,99999999,"32.102","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"21.001",22,0,99999999,0,99999999,"33.082","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"22.001",23,0,99999999,0,99999999,"33.894","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"23.001",24,0,99999999,0,99999999,"34.664","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"24.001",25,0,99999999,0,99999999,"35.798","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"25.001",26,0,99999999,0,99999999,"36.862","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"26.001",27,0,99999999,0,99999999,"38.052","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"27.001",28,0,99999999,0,99999999,"39.27","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"28.001",29,0,99999999,0,99999999,"40.348","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"29.001",30,0,99999999,0,99999999,"40.474","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"30.001",31,0,99999999,0,99999999,"40.6","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"31.001",32,0,99999999,0,99999999,"40.768","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"32.001",33,0,99999999,0,99999999,"44.142","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"33.001",34,0,99999999,0,99999999,"45.528","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"34.001",35,0,99999999,0,99999999,"46.452","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"35.001",36,0,99999999,0,99999999,"47.166","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"36.001",37,0,99999999,0,99999999,"48.048","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"37.001",38,0,99999999,0,99999999,"48.846","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"38.001",39,0,99999999,0,99999999,"50.4","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"39.001",40,0,99999999,0,99999999,"50.554","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"40.001",41,0,99999999,0,99999999,"53.004","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"41.001",42,0,99999999,0,99999999,"53.886","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"42.001",43,0,99999999,0,99999999,"55.006","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"43.001",44,0,99999999,0,99999999,"55.93","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"44.001",45,0,99999999,0,99999999,"56.182","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"45.001",46,0,99999999,0,99999999,"57.918","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"46.001",47,0,99999999,0,99999999,"58.1","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"47.001",48,0,99999999,0,99999999,"59.374","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"48.001",49,0,99999999,0,99999999,"59.5","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"49.001",50,0,99999999,0,99999999,"59.626","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"50.001",51,0,99999999,0,99999999,"59.836","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"51.001",52,0,99999999,0,99999999,"64.078","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"52.001",53,0,99999999,0,99999999,"65.352","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"53.001",54,0,99999999,0,99999999,"66.276","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"54.001",55,0,99999999,0,99999999,"67.494","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"55.001",56,0,99999999,0,99999999,"68.572","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"56.001",57,0,99999999,0,99999999,"69.398","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"57.001",58,0,99999999,0,99999999,"69.524","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"58.001",59,0,99999999,0,99999999,"69.65","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"59.001",60,0,99999999,0,99999999,"69.776","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"60.001",61,0,99999999,0,99999999,"69.916","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"61.001",62,0,99999999,0,99999999,"70.042","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"62.001",63,0,99999999,0,99999999,"70.252","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"63.001",64,0,99999999,0,99999999,"74.662","2 Day Air",,0,0,0,0
"US",0,,"00500-00599,01000-01399,01500-01699,05200-05399,06000-12799,13700-13999,14800-14999,17000-19999,21000-21299,21900-21999",,"64.001",65,0,99999999,0,99999999,"78.064","2 Day Air",,0,0,0,0
